date,code,low,high
2018-07-02,55,300,340
2018-07-02,56,215,225
2018-07-02,58,125,130
2018-07-02,61,,
2018-07-02,62,,
2018-07-02,63,135,140
2018-07-02,64,,
2018-07-02,65,110,120
2018-07-02,66,,
2018-07-02,67,140,145
2018-07-02,68,,
2018-07-02,69,55,60
2018-07-02,70,,
2018-07-02,71,75,80
2018-07-02,73,341,343
2018-07-02,74,,
2018-07-02,75,335,336
2018-07-02,76,370,373
2018-07-02,77,363,365
2018-07-02,78,,
2018-07-02,79,,
2018-07-02,80,328,330
2018-07-02,81,300,305
2018-07-02,82,,
2018-07-02,83,710,715
2018-07-02,84,750,755
2018-07-02,85,670,675
2018-07-02,86,630,635
2018-07-02,87,685,690
2018-07-02,88,645,650
2018-07-02,89,1310,1320
2018-07-02,90,845,865
2018-07-02,91,895,915
2018-07-02,92,785,790
2018-07-02,93,,
2018-07-02,94,765,770
2018-07-02,95,720,725
2018-07-02,96,,
2018-07-02,97,,
2018-07-02,98,,
2018-07-02,100,,
2018-07-02,101,11.5,12.5
2018-07-02,102,12,13
2018-07-02,103,4,4.7
2018-07-02,104,2.8,3
2018-07-02,105,3.1,3.2
2018-07-02,106,2.45,2.5
2018-07-02,107,1.88,1.9
2018-07-02,108,274,276
2018-07-02,109,243,245
2018-07-02,110,358,393
2018-07-02,111,260,265
2018-07-02,112,260,265
2018-07-02,113,,
2018-07-02,114,235,238
2018-07-02,115,185,187
2018-07-02,116,,
2018-07-02,117,400,403
2018-07-02,118,350,352
2018-07-02,119,,
2018-07-02,120,353,355
2018-07-02,121,460,461
2018-07-02,122,364,365
2018-07-02,123,,
2018-07-02,124,360,361
2018-07-02,125,,
2018-07-02,126,215,220
2018-07-02,127,195,200
2018-07-02,128,180,185
2018-07-02,129,135,140
2018-07-02,130,125,127
2018-07-02,131,1510,1515
2018-07-02,132,485,490
2018-07-02,133,465,470
2018-07-02,134,540,545
2018-07-02,176,5,6
2018-07-02,177,10,11
2018-07-02,181,4.4,4.45
2018-07-02,182,4.65,4.7
2018-07-02,183,4.7,4.85
2018-07-02,184,5.5,5.7
2018-07-02,185,6.6,6.7
2018-07-02,186,8.4,8.7
2018-07-02,187,385,395
2018-07-02,188,370,380
2018-07-02,189,115,125
2018-07-02,190,2550,2650
2018-07-02,191,,
2018-07-02,192,,
2018-07-02,193,,
2018-07-02,194,,
2018-07-02,195,,
2018-07-02,196,,
2018-07-02,197,,
2018-07-02,198,,
2018-07-02,199,,
2018-07-02,202,,
2018-07-02,203,,
2018-07-02,204,,
2018-07-02,205,,
2018-07-02,206,,
2018-07-02,207,,
2018-07-02,208,,
2018-07-02,209,0.3,0.4
2018-07-02,210,,
2018-07-02,211,0.25,0.35
2018-07-02,212,,
2018-07-02,213,0.25,0.3
2018-07-02,214,,
2018-07-02,215,,
2018-07-02,216,,
2018-07-02,217,,
2018-07-02,218,,
2018-07-02,219,1,1.1
2018-07-02,220,0.45,0.5
2018-07-02,221,1,1.3
2018-07-02,222,,
2018-07-02,223,,
2018-07-02,224,1.4,1.6
2018-07-02,225,1.3,1.5
2018-07-02,226,,
2018-07-02,227,,
2018-07-02,228,,
2018-07-02,229,0.8,0.9
2018-07-02,230,,
2018-07-02,231,,
2018-07-02,232,0.3,0.4
2018-07-02,233,,
2018-07-02,234,,
2018-07-02,235,,
2018-07-02,236,0.9,1.1
2018-07-02,237,0.9,1.1
2018-07-02,238,0.35,0.4
2018-07-02,239,1.3,1.4
2018-07-02,240,1.4,1.6
2018-07-02,241,0.35,0.45
2018-07-02,242,0.45,0.55
2018-07-02,243,0.3,0.35
2018-07-02,244,,
2018-07-02,245,0.4,0.5
2018-07-02,246,,
2018-07-02,247,,
2018-07-02,248,,
2018-07-02,249,,
2018-07-02,250,,
2018-07-02,251,,
2018-07-02,252,2.5,2.8
2018-07-02,253,,
2018-07-02,254,,
2018-07-02,255,,
2018-07-02,256,,
2018-07-02,257,,
2018-07-02,258,0.25,0.35
2018-07-02,259,,
2018-07-02,260,1.5,2
2018-07-02,261,,
2018-07-02,262,,
2018-07-02,263,,
2018-07-02,264,,
2018-07-02,265,,
2018-07-02,266,,
2018-07-02,267,0.5,0.7
2018-07-02,268,,
2018-07-02,269,,
2018-07-02,270,,
2018-07-02,271,,
2018-07-02,272,,
2018-07-02,273,1.5,1.8
2018-07-02,274,1.5,1.7
2018-07-02,275,,
2018-07-02,276,,
2018-07-02,277,,
2018-07-02,278,,
2018-07-02,279,,
2018-07-02,280,,
2018-07-02,281,,
2018-07-02,282,,
2018-07-02,283,,
2018-07-02,284,,
2018-07-02,285,,
2018-07-02,286,0.2,0.3
2018-07-02,287,,
2018-07-02,288,,
2018-07-02,289,,
2018-07-02,290,,
2018-07-02,291,,
2018-07-02,292,0.3,0.35
2018-07-02,293,0.4,0.45
2018-07-02,294,0.5,0.55
2018-07-02,295,,
2018-07-02,296,,
2018-07-02,297,,
2018-07-02,298,,
2018-07-02,299,,
2018-07-02,300,,
2018-07-02,301,,
2018-07-02,302,,
2018-07-02,303,,
2018-07-02,304,,
2018-07-02,305,,
2018-07-02,306,,
2018-07-02,307,,
2018-07-02,308,,
2018-07-02,309,,
2018-07-02,310,,
2018-07-02,311,,
2018-07-02,312,0.25,0.3
2018-07-02,313,0.3,0.4
2018-07-02,314,0.4,0.45
2018-07-02,315,,
2018-07-02,316,,
2018-07-02,317,,
2018-07-02,318,,
2018-07-02,319,,
2018-07-02,320,,
2018-07-02,321,,
2018-07-02,322,,
2018-07-02,323,,
2018-07-02,670,,
2018-07-02,671,,
2018-07-02,672,,
2018-07-02,673,,
2018-07-02,679,8,8.5
2018-07-02,680,8,9
2018-07-02,683,3.5,3.9
2018-07-02,684,3.6,4
2018-07-02,685,,
2018-07-02,688,1.2,1.25
2018-07-02,689,1.25,1.35
2018-07-02,690,1.4,1.45
2018-07-02,691,2.3,2.6
2018-07-02,692,2.3,2.65
2018-07-02,693,2.6,2.8
2018-07-02,694,2.6,2.9
2018-07-02,695,7.3,7.8
2018-07-02,696,1,1.1
2018-07-02,697,,
2018-07-02,698,0.8,0.9
2018-07-02,699,0.9,0.95
2018-07-02,700,1.3,1.5
2018-07-02,701,1.2,1.4
2018-07-02,702,,
2018-07-02,703,,
2018-07-02,704,3,3.3
2018-07-02,705,7.5,8.2
2018-07-02,706,1.3,1.5
2018-07-02,707,6.5,7.5
2018-07-02,708,1.1,1.2
2018-07-02,709,,
2018-07-02,710,7,7.7
2018-07-02,711,7.5,8.2
2018-07-02,712,,
2018-07-02,714,,
2018-07-02,715,6.7,7.2
2018-07-02,727,,
2018-07-02,728,1.1,1.3
2018-07-02,729,0.9,1
2018-07-02,731,5.15,5.25
2018-07-02,732,6.2,6.3
2018-07-02,733,6.85,7.05
2018-07-02,734,7.25,7.45
2018-07-02,735,8,9
2018-07-02,736,8,8.5
2018-07-02,737,3.4,3.8
2018-07-02,738,3.5,3.9
2018-07-06,328,0.25,0.31
2018-07-06,329,0.04,0.06
2018-07-06,331,0.11,0.15
2018-07-06,332,,
2018-07-06,333,2.35,2.39
2018-07-06,335,2.25,2.29
2018-07-06,336,,
2018-07-06,337,,
2018-07-06,340,,
2018-07-06,341,2.65,2.69
2018-07-06,342,2.95,2.99
2018-07-06,344,13.2,13.2
2018-07-06,345,11,11
2018-07-06,346,10,10
2018-07-06,347,8.4,8.4
2018-07-06,350,2,2.1
2018-07-06,351,1.8,1.9
2018-07-06,352,4.1,4.2
2018-07-06,353,4.8,4.9
2018-07-06,356,1.5,1.6
2018-07-06,357,1.5,1.6
2018-07-06,358,3.45,3.55
2018-07-06,361,4,4.1
2018-07-06,362,4.9,5
2018-07-06,363,5,5.1
2018-07-06,364,1.5,1.6
2018-07-06,365,1.5,1.6
2018-07-06,366,5.5,5.6
2018-07-06,367,2.3,2.4
2018-07-06,368,1.3,1.4
2018-07-06,369,5.5,5.6
2018-07-06,370,2.2,2.3
2018-07-06,371,1.3,1.4
2018-07-06,372,3.55,3.65
2018-07-06,674,0.9,0.92
2018-07-06,675,1.37,1.39
2018-07-06,676,1.8,1.9
2018-07-06,677,1.5,1.6
2018-07-06,678,2.2,2.3
2018-07-06,716,16.1,16.1
2018-07-06,717,13.8,13.8
2018-07-06,718,12.9,12.9
2018-07-06,719,10.5,10.5
2018-07-09,2,,
2018-07-09,3,,
2018-07-09,4,179,182
2018-07-09,5,174,177
2018-07-09,6,170,173
2018-07-09,7,252,254
2018-07-09,8,252,254
2018-07-09,9,,
2018-07-09,10,,
2018-07-09,11,,
2018-07-09,12,198,200
2018-07-09,13,,
2018-07-09,14,178,179
2018-07-09,15,184,185
2018-07-09,16,177,179
2018-07-09,17,,
2018-07-09,18,155,160
2018-07-09,19,165,169
2018-07-09,20,175,178
2018-07-09,21,180,182
2018-07-09,22,,
2018-07-09,23,400,405
2018-07-09,24,394,399
2018-07-09,25,249,251
2018-07-09,26,244,247
2018-07-09,27,465,466
2018-07-09,28,461,463
2018-07-09,29,447,448
2018-07-09,30,136,138
2018-07-09,31,140,142
2018-07-09,32,108,110
2018-07-09,33,147,149
2018-07-09,34,118,120
2018-07-09,35,177,179
2018-07-09,36,148,150
2018-07-09,37,118,119
2018-07-09,38,118,119
2018-07-09,39,275,276
2018-07-09,40,164,165
2018-07-09,41,,
2018-07-09,42,,
2018-07-09,43,,
2018-07-09,44,,
2018-07-09,45,,
2018-07-09,46,,
2018-07-09,47,206,207
2018-07-09,48,125,135
2018-07-09,50,270,340
2018-07-09,51,330,380
2018-07-09,53,790,830
2018-07-09,54,890,940
2018-07-09,55,310,350
2018-07-09,56,210,220
2018-07-09,58,125,130
2018-07-09,61,,
2018-07-09,62,,
2018-07-09,63,135,140
2018-07-09,64,,
2018-07-09,65,115,125
2018-07-09,66,,
2018-07-09,67,145,150
2018-07-09,68,,
2018-07-09,69,55,60
2018-07-09,70,,
2018-07-09,71,75,80
2018-07-09,73,341,343
2018-07-09,74,,
2018-07-09,75,337,338
2018-07-09,76,370,373
2018-07-09,77,363,365
2018-07-09,78,,
2018-07-09,79,,
2018-07-09,80,,
2018-07-09,81,305,315
2018-07-09,82,,
2018-07-09,83,710,715
2018-07-09,84,750,755
2018-07-09,85,670,675
2018-07-09,86,620,625
2018-07-09,87,670,675
2018-07-09,88,630,635
2018-07-09,89,1310,1320
2018-07-09,90,845,865
2018-07-09,91,895,915
2018-07-09,92,785,790
2018-07-09,93,,
2018-07-09,94,750,755
2018-07-09,95,705,710
2018-07-09,96,,
2018-07-09,97,,
2018-07-09,98,,
2018-07-09,100,,
2018-07-09,101,11.5,12.5
2018-07-09,102,12,13
2018-07-09,103,4,4.7
2018-07-09,104,2.8,3
2018-07-09,105,3.1,3.2
2018-07-09,106,2.45,2.5
2018-07-09,107,1.88,1.9
2018-07-09,108,274,276
2018-07-09,109,243,245
2018-07-09,110,358,393
2018-07-09,111,250,255
2018-07-09,112,,
2018-07-09,113,,
2018-07-09,114,235,240
2018-07-09,115,185,187
2018-07-09,116,,
2018-07-09,117,400,403
2018-07-09,118,348,350
2018-07-09,119,,
2018-07-09,120,351,353
2018-07-09,121,460,461
2018-07-09,122,360,361
2018-07-09,123,,
2018-07-09,124,360,361
2018-07-09,125,,
2018-07-09,126,215,220
2018-07-09,127,195,200
2018-07-09,128,180,185
2018-07-09,129,135,140
2018-07-09,130,125,127
2018-07-09,131,1510,1515
2018-07-09,132,480,485
2018-07-09,133,460,465
2018-07-09,134,535,540
2018-07-09,176,5,6
2018-07-09,177,10,11
2018-07-09,181,4.4,4.45
2018-07-09,182,4.65,4.7
2018-07-09,183,4.7,4.85
2018-07-09,184,5.5,5.7
2018-07-09,185,6.6,6.7
2018-07-09,186,8.4,8.7
2018-07-09,187,375,390
2018-07-09,188,365,375
2018-07-09,189,110,120
2018-07-09,190,2550,2650
2018-07-09,191,,
2018-07-09,192,,
2018-07-09,193,,
2018-07-09,194,,
2018-07-09,195,,
2018-07-09,196,,
2018-07-09,197,,
2018-07-09,198,,
2018-07-09,199,,
2018-07-09,202,,
2018-07-09,203,,
2018-07-09,204,,
2018-07-09,205,,
2018-07-09,206,,
2018-07-09,207,,
2018-07-09,208,,
2018-07-09,209,0.3,0.4
2018-07-09,210,,
2018-07-09,211,0.3,0.4
2018-07-09,212,,
2018-07-09,213,0.25,0.3
2018-07-09,214,,
2018-07-09,215,,
2018-07-09,216,,
2018-07-09,217,,
2018-07-09,218,,
2018-07-09,219,1,1.1
2018-07-09,220,0.45,0.5
2018-07-09,221,1.5,1.7
2018-07-09,222,,
2018-07-09,223,,
2018-07-09,224,1.4,1.6
2018-07-09,225,1.3,1.5
2018-07-09,226,,
2018-07-09,227,,
2018-07-09,228,,
2018-07-09,229,0.9,1.1
2018-07-09,230,,
2018-07-09,231,,
2018-07-09,232,0.35,0.45
2018-07-09,233,,
2018-07-09,234,,
2018-07-09,235,,
2018-07-09,236,0.7,0.8
2018-07-09,237,0.7,0.8
2018-07-09,238,0.35,0.4
2018-07-09,239,1.3,1.4
2018-07-09,240,1.4,1.6
2018-07-09,241,0.35,0.45
2018-07-09,242,0.45,0.55
2018-07-09,243,0.3,0.32
2018-07-09,244,,
2018-07-09,245,0.4,0.5
2018-07-09,246,,
2018-07-09,247,,
2018-07-09,248,,
2018-07-09,249,,
2018-07-09,250,,
2018-07-09,251,,
2018-07-09,252,2.5,3
2018-07-09,253,,
2018-07-09,254,,
2018-07-09,255,,
2018-07-09,256,,
2018-07-09,257,,
2018-07-09,258,0.25,0.35
2018-07-09,259,,
2018-07-09,260,1.5,2
2018-07-09,261,,
2018-07-09,262,,
2018-07-09,263,,
2018-07-09,264,,
2018-07-09,265,,
2018-07-09,266,,
2018-07-09,267,0.5,0.7
2018-07-09,268,,
2018-07-09,269,,
2018-07-09,270,,
2018-07-09,271,,
2018-07-09,272,,
2018-07-09,273,,
2018-07-09,274,,
2018-07-09,275,,
2018-07-09,276,,
2018-07-09,277,,
2018-07-09,278,,
2018-07-09,279,,
2018-07-09,280,,
2018-07-09,281,,
2018-07-09,282,,
2018-07-09,283,,
2018-07-09,284,,
2018-07-09,285,,
2018-07-09,286,0.2,0.3
2018-07-09,287,,
2018-07-09,288,,
2018-07-09,289,0.4,0.45
2018-07-09,290,,
2018-07-09,291,,
2018-07-09,292,0.3,0.35
2018-07-09,293,0.35,0.4
2018-07-09,294,0.45,0.5
2018-07-09,295,0.5,0.55
2018-07-09,296,,
2018-07-09,297,,
2018-07-09,298,,
2018-07-09,299,,
2018-07-09,300,,
2018-07-09,301,,
2018-07-09,302,,
2018-07-09,303,,
2018-07-09,304,,
2018-07-09,305,,
2018-07-09,306,,
2018-07-09,307,,
2018-07-09,308,,
2018-07-09,309,,
2018-07-09,310,,
2018-07-09,311,,
2018-07-09,312,0.25,0.3
2018-07-09,313,0.3,0.4
2018-07-09,314,0.4,0.45
2018-07-09,315,,
2018-07-09,316,,
2018-07-09,317,,
2018-07-09,318,,
2018-07-09,319,,
2018-07-09,320,,
2018-07-09,321,,
2018-07-09,322,,
2018-07-09,323,,
2018-07-09,670,,
2018-07-09,671,,
2018-07-09,672,,
2018-07-09,673,,
2018-07-09,679,8,8.5
2018-07-09,680,8,9
2018-07-09,683,3.5,3.9
2018-07-09,684,3.6,4
2018-07-09,685,,
2018-07-09,688,1.2,1.25
2018-07-09,689,1.25,1.35
2018-07-09,690,1.4,1.45
2018-07-09,691,2.3,2.6
2018-07-09,692,2.3,2.65
2018-07-09,693,2.6,2.8
2018-07-09,694,2.6,2.9
2018-07-09,695,7.3,7.8
2018-07-09,696,1,1.1
2018-07-09,697,,
2018-07-09,698,0.8,0.9
2018-07-09,699,0.9,0.95
2018-07-09,700,1.3,1.5
2018-07-09,701,1.2,1.4
2018-07-09,702,,
2018-07-09,703,,
2018-07-09,704,3,3.3
2018-07-09,705,7.5,8.2
2018-07-09,706,1.3,1.5
2018-07-09,707,6.5,7.5
2018-07-09,708,1.1,1.2
2018-07-09,709,,
2018-07-09,710,7,7.7
2018-07-09,711,7.5,8.2
2018-07-09,712,,
2018-07-09,714,,
2018-07-09,715,6.7,7.2
2018-07-09,727,,
2018-07-09,728,1.1,1.3
2018-07-09,729,0.9,1
2018-07-09,731,5.1,5.2
2018-07-09,732,6.15,6.25
2018-07-09,733,6.8,7
2018-07-09,734,7.2,7.4
2018-07-09,735,8,9
2018-07-09,736,8,8.5
2018-07-09,737,3.4,3.8
2018-07-09,738,3.5,3.9
2018-07-13,328,0.25,0.31
2018-07-13,329,0.04,0.06
2018-07-13,331,0.11,0.15
2018-07-13,332,,
2018-07-13,333,2.35,2.39
2018-07-13,335,2.25,2.29
2018-07-13,336,,
2018-07-13,337,,
2018-07-13,340,,
2018-07-13,341,2.65,2.69
2018-07-13,342,2.95,2.99
2018-07-13,344,13.2,13.2
2018-07-13,345,11,11
2018-07-13,346,10,10
2018-07-13,347,8.4,8.4
2018-07-13,350,2,2.1
2018-07-13,351,1.8,1.9
2018-07-13,352,4.1,4.2
2018-07-13,353,4.8,4.9
2018-07-13,356,1.5,1.6
2018-07-13,357,1.5,1.6
2018-07-13,358,3.45,3.55
2018-07-13,361,4,4.1
2018-07-13,362,4.9,5
2018-07-13,363,5,5.1
2018-07-13,364,1.5,1.6
2018-07-13,365,1.5,1.6
2018-07-13,366,5.5,5.6
2018-07-13,367,2.3,2.4
2018-07-13,368,1.3,1.4
2018-07-13,369,5.5,5.6
2018-07-13,370,2.2,2.3
2018-07-13,371,1.3,1.4
2018-07-13,372,3.55,3.65
2018-07-13,674,0.9,0.92
2018-07-13,675,1.37,1.39
2018-07-13,676,1.8,1.9
2018-07-13,677,1.5,1.6
2018-07-13,678,2.2,2.3
2018-07-13,716,16.1,16.1
2018-07-13,717,13.8,13.8
2018-07-13,718,12.9,12.9
2018-07-13,719,10.5,10.5
2018-07-15,4,177,180
2018-07-15,5,172.5,175.5
2018-07-15,6,167.5,171.5
2018-07-15,7,252,254
2018-07-15,8,252,254
2018-07-15,12,198,200
2018-07-15,14,178.5,179.5
2018-07-15,15,184.5,185.5
2018-07-15,16,177.5,179.5
2018-07-15,18,153.5,158.5
2018-07-15,19,163.5,167.5
2018-07-15,20,172.5,175.5
2018-07-15,21,179,181
2018-07-15,23,400,405
2018-07-15,24,394,399
2018-07-15,25,249,251
2018-07-15,26,244,247
2018-07-15,27,465,466
2018-07-15,28,461,463
2018-07-15,29,447,448
2018-07-15,30,136,138
2018-07-15,31,140,142
2018-07-15,32,108,110
2018-07-15,33,147,149
2018-07-15,34,118,120
2018-07-15,35,177,179
2018-07-15,36,148,150
2018-07-15,37,118,119
2018-07-15,38,118,119
2018-07-15,39,275,276
2018-07-15,40,164,165
2018-07-15,47,206,207
2018-07-15,48,125,135
2018-07-15,50,270,340
2018-07-15,51,330,380
2018-07-15,53,790,830
2018-07-15,54,890,940
2018-07-15,55,305,345
2018-07-15,56,212.5,222.5
2018-07-15,58,125,130
2018-07-15,63,135,140
2018-07-15,65,112.5,122.5
2018-07-15,67,142.5,147.5
2018-07-15,69,55,60
2018-07-15,71,75,80
2018-07-15,73,341,343
2018-07-15,75,336,337
2018-07-15,76,370,373
2018-07-15,77,363,365
2018-07-15,80,328,330
2018-07-15,81,302.5,310
2018-07-15,83,710,715
2018-07-15,84,750,755
2018-07-15,85,670,675
2018-07-15,86,625,630
2018-07-15,87,677.5,682.5
2018-07-15,88,637.5,642.5
2018-07-15,89,1310,1320
2018-07-15,90,845,865
2018-07-15,91,895,915
2018-07-15,92,785,790
2018-07-15,94,757.5,762.5
2018-07-15,95,712.5,717.5
2018-07-15,101,11.5,12.5
2018-07-15,102,12,13
2018-07-15,103,4,4.7
2018-07-15,104,2.8,3
2018-07-15,105,3.1,3.2
2018-07-15,106,2.45,2.5
2018-07-15,107,1.88,1.9
2018-07-15,108,274,276
2018-07-15,109,243,245
2018-07-15,110,358,393
2018-07-15,111,255,260
2018-07-15,112,260,265
2018-07-15,114,235,239
2018-07-15,115,185,187
2018-07-15,117,400,403
2018-07-15,118,349,351
2018-07-15,120,352,354
2018-07-15,121,460,461
2018-07-15,122,362,363
2018-07-15,124,360,361
2018-07-15,126,215,220
2018-07-15,127,195,200
2018-07-15,128,180,185
2018-07-15,129,135,140
2018-07-15,130,125,127
2018-07-15,131,1510,1515
2018-07-15,132,482.5,487.5
2018-07-15,133,462.5,467.5
2018-07-15,134,537.5,542.5
2018-07-15,176,5,6
2018-07-15,177,10,11
2018-07-15,181,4.4,4.45
2018-07-15,182,4.65,4.7
2018-07-15,183,4.7,4.85
2018-07-15,184,5.5,5.7
2018-07-15,185,6.6,6.7
2018-07-15,186,8.4,8.7
2018-07-15,187,380,392.5
2018-07-15,188,367.5,377.5
2018-07-15,189,112.5,122.5
2018-07-15,190,2550,2650
2018-07-15,209,0.3,0.4
2018-07-15,211,0.28,0.38
2018-07-15,213,0.25,0.3
2018-07-15,219,1,1.1
2018-07-15,220,0.45,0.5
2018-07-15,221,1.25,1.5
2018-07-15,224,1.4,1.6
2018-07-15,225,1.3,1.5
2018-07-15,229,0.85,1
2018-07-15,232,0.32,0.43
2018-07-15,236,0.8,0.95
2018-07-15,237,0.8,0.95
2018-07-15,238,0.35,0.4
2018-07-15,239,1.3,1.4
2018-07-15,240,1.4,1.6
2018-07-15,241,0.35,0.45
2018-07-15,242,0.45,0.55
2018-07-15,243,0.3,0.33
2018-07-15,245,0.4,0.5
2018-07-15,252,2.5,2.9
2018-07-15,258,0.25,0.35
2018-07-15,260,1.5,2
2018-07-15,267,0.5,0.7
2018-07-15,273,1.5,1.8
2018-07-15,274,1.5,1.7
2018-07-15,286,0.2,0.3
2018-07-15,289,0.4,0.45
2018-07-15,292,0.3,0.35
2018-07-15,293,0.38,0.43
2018-07-15,294,0.47,0.53
2018-07-15,295,0.5,0.55
2018-07-15,312,0.25,0.3
2018-07-15,313,0.3,0.4
2018-07-15,314,0.4,0.45
2018-07-15,328,0.25,0.31
2018-07-15,329,0.04,0.06
2018-07-15,331,0.11,0.15
2018-07-15,333,2.35,2.39
2018-07-15,335,2.25,2.29
2018-07-15,341,2.65,2.69
2018-07-15,342,2.95,2.99
2018-07-15,344,13.2,13.2
2018-07-15,345,11,11
2018-07-15,346,10,10
2018-07-15,347,8.4,8.4
2018-07-15,350,2,2.1
2018-07-15,351,1.8,1.9
2018-07-15,352,4.1,4.2
2018-07-15,353,4.8,4.9
2018-07-15,356,1.5,1.6
2018-07-15,357,1.5,1.6
2018-07-15,358,3.45,3.55
2018-07-15,361,4,4.1
2018-07-15,362,4.9,5
2018-07-15,363,5,5.1
2018-07-15,364,1.5,1.6
2018-07-15,365,1.5,1.6
2018-07-15,366,5.5,5.6
2018-07-15,367,2.3,2.4
2018-07-15,368,1.3,1.4
2018-07-15,369,5.5,5.6
2018-07-15,370,2.2,2.3
2018-07-15,371,1.3,1.4
2018-07-15,372,3.55,3.65
2018-07-15,674,0.9,0.92
2018-07-15,675,1.37,1.39
2018-07-15,676,1.8,1.9
2018-07-15,677,1.5,1.6
2018-07-15,678,2.2,2.3
2018-07-15,679,8,8.5
2018-07-15,680,8,9
2018-07-15,683,3.5,3.9
2018-07-15,684,3.6,4
2018-07-15,688,1.2,1.25
2018-07-15,689,1.25,1.35
2018-07-15,690,1.4,1.45
2018-07-15,691,2.3,2.6
2018-07-15,692,2.3,2.65
2018-07-15,693,2.6,2.8
2018-07-15,694,2.6,2.9
2018-07-15,695,7.3,7.8
2018-07-15,696,1,1.1
2018-07-15,698,0.8,0.9
2018-07-15,699,0.9,0.95
2018-07-15,700,1.3,1.5
2018-07-15,701,1.2,1.4
2018-07-15,704,3,3.3
2018-07-15,705,7.5,8.2
2018-07-15,706,1.3,1.5
2018-07-15,707,6.5,7.5
2018-07-15,708,1.1,1.2
2018-07-15,710,7,7.7
2018-07-15,711,7.5,8.2
2018-07-15,715,6.7,7.2
2018-07-15,716,16.1,16.1
2018-07-15,717,13.8,13.8
2018-07-15,718,12.9,12.9
2018-07-15,719,10.5,10.5
2018-07-15,729,0.9,1
2018-07-15,731,5.12,5.22
2018-07-15,732,6.18,6.28
2018-07-15,733,6.82,7.03
2018-07-15,734,7.22,7.43
2018-07-15,735,8,9
2018-07-15,736,8,8.5
2018-07-15,737,3.4,3.8
2018-07-15,738,3.5,3.9
2018-07-16,2,,
2018-07-16,3,,
2018-07-16,4,181,184
2018-07-16,5,175,178
2018-07-16,6,171,174
2018-07-16,7,252,254
2018-07-16,8,252,254
2018-07-16,9,,
2018-07-16,10,,
2018-07-16,11,,
2018-07-16,12,196,198
2018-07-16,13,,
2018-07-16,14,177,178
2018-07-16,15,184,185
2018-07-16,16,177,179
2018-07-16,17,,
2018-07-16,18,157,162
2018-07-16,19,167,171
2018-07-16,20,180,183
2018-07-16,21,185,187
2018-07-16,22,,
2018-07-16,23,400,405
2018-07-16,24,394,399
2018-07-16,25,249,251
2018-07-16,26,244,247
2018-07-16,27,465,466
2018-07-16,28,461,463
2018-07-16,29,447,448
2018-07-16,30,136,138
2018-07-16,31,140,142
2018-07-16,32,108,110
2018-07-16,33,147,149
2018-07-16,34,118,120
2018-07-16,35,177,179
2018-07-16,36,148,150
2018-07-16,37,118,119
2018-07-16,38,118,119
2018-07-16,39,275,276
2018-07-16,40,164,165
2018-07-16,41,,
2018-07-16,42,,
2018-07-16,43,,
2018-07-16,44,,
2018-07-16,45,,
2018-07-16,46,,
2018-07-16,47,206,207
2018-07-16,48,125,135
2018-07-16,50,270,340
2018-07-16,51,330,380
2018-07-16,53,790,830
2018-07-16,54,890,940
2018-07-16,55,310,350
2018-07-16,56,210,220
2018-07-16,58,125,130
2018-07-16,61,,
2018-07-16,62,,
2018-07-16,63,135,140
2018-07-16,64,,
2018-07-16,65,115,125
2018-07-16,66,,
2018-07-16,67,145,150
2018-07-16,68,,
2018-07-16,69,,
2018-07-16,70,,
2018-07-16,71,75,80
2018-07-16,73,336,338
2018-07-16,74,,
2018-07-16,75,330,331
2018-07-16,76,367,370
2018-07-16,77,358,360
2018-07-16,78,,
2018-07-16,79,,
2018-07-16,80,,
2018-07-16,81,310,315
2018-07-16,82,,
2018-07-16,83,695,700
2018-07-16,84,735,740
2018-07-16,85,665,670
2018-07-16,86,605,610
2018-07-16,87,655,660
2018-07-16,88,620,625
2018-07-16,89,1310,1320
2018-07-16,90,830,850
2018-07-16,91,880,900
2018-07-16,92,775,780
2018-07-16,93,,
2018-07-16,94,735,740
2018-07-16,95,695,700
2018-07-16,96,,
2018-07-16,97,,
2018-07-16,98,,
2018-07-16,100,,
2018-07-16,101,11.5,12.5
2018-07-16,102,12,13
2018-07-16,103,4.1,4.7
2018-07-16,104,2.8,3
2018-07-16,105,3.2,3.3
2018-07-16,106,2.55,2.6
2018-07-16,107,1.88,1.9
2018-07-16,108,274,276
2018-07-16,109,243,245
2018-07-16,110,355,390
2018-07-16,111,250,255
2018-07-16,112,,
2018-07-16,113,,
2018-07-16,114,238,240
2018-07-16,115,185,190
2018-07-16,116,,
2018-07-16,117,395,398
2018-07-16,118,348,350
2018-07-16,119,,
2018-07-16,120,351,353
2018-07-16,121,455,456
2018-07-16,122,360,361
2018-07-16,123,,
2018-07-16,124,360,361
2018-07-16,125,,
2018-07-16,126,220,225
2018-07-16,127,200,205
2018-07-16,128,185,190
2018-07-16,129,135,140
2018-07-16,130,125,127
2018-07-16,131,1500,1505
2018-07-16,132,477,482
2018-07-16,133,457,462
2018-07-16,134,535,540
2018-07-16,176,5,6
2018-07-16,177,10.5,11.5
2018-07-16,181,4.4,4.45
2018-07-16,182,4.65,4.7
2018-07-16,183,4.7,4.85
2018-07-16,184,5.5,5.7
2018-07-16,185,6.6,6.7
2018-07-16,186,8.4,8.7
2018-07-16,187,375,385
2018-07-16,188,360,370
2018-07-16,189,110,120
