date,code,low,high
2022-03-30,345,14.85,14.85
2022-03-30,346,13.45,13.45
2022-03-30,347,11.45,11.45
2022-03-30,350,3.7,3.8
2022-03-30,351,3.7,3.8
2022-03-30,352,5.15,5.25
2022-03-30,353,5.75,5.85
2022-03-30,356,2.7,2.8
2022-03-30,357,2.9,3
2022-03-30,358,5.55,5.65
2022-03-30,361,6.35,6.45
2022-03-30,362,7.25,7.35
2022-03-30,363,7.3,7.4
2022-03-30,364,3.65,3.75
2022-03-30,365,2.3,2.4
2022-03-30,366,8.45,8.55
2022-03-30,367,4.2,4.3
2022-03-30,368,2.35,2.45
2022-03-30,369,8.45,8.55
2022-03-30,370,4.2,4.3
2022-03-30,371,2.35,2.45
2022-03-30,372,5.65,5.75
2022-03-30,672,480,250
2022-03-30,674,1.78,1.8
2022-03-30,675,2.23,2.25
2022-03-30,676,3.7,3.8
2022-03-30,677,2.9,3
2022-03-30,678,3.75,3.85
2022-03-30,685,4.25,4.75
2022-03-30,716,19.15,19.15
2022-03-30,717,17.35,17.35
2022-03-30,718,16.15,16.15
2022-03-30,719,13.15,13.15
2022-03-30,731,6.45,6.6
2022-03-30,732,7.75,7.85
2022-03-30,733,7.75,8.05
2022-03-30,734,8.45,8.6
2022-03-30,764,0.7,0.8
2022-03-30,802,3150,3250
2022-03-30,803,3130,3230
2022-03-30,835,5.9,6.1
2022-03-30,836,6.45,6.55
2022-03-30,838,9.6,10
2022-03-30,839,9.3,9.6
2022-03-30,842,1,1.05
2022-03-30,843,1.1,1.15
2022-03-30,844,1.15,1.2
2022-03-30,845,1.9,2.1
2022-03-30,846,2.5,2.7
2022-03-30,848,2.9,3.2
2022-03-30,849,6.5,7.5
2022-03-30,850,1,1.15
2022-03-30,851,0.85,0.9
2022-03-30,852,0.75,0.8
2022-03-30,853,1.15,1.2
2022-03-30,854,0.9,0.95
2022-03-30,855,0.75,0.8
2022-03-30,859,3.6,3.8
2022-03-30,860,1.15,1.2
2022-03-30,861,0.75,0.8
2022-03-30,862,5.8,6
2022-03-30,863,0.8,0.85
2022-03-30,865,5.5,5.8
2022-03-30,866,0.8,0.9
2022-03-30,867,5.8,6
2022-03-30,869,5.2,5.8
2022-03-30,870,3.2,3.4
2022-03-30,871,3.6,3.9
2022-03-30,872,3.2,3.4
2022-03-30,873,3.6,3.9
2022-03-30,874,9.3,9.6
2022-03-30,875,9.6,10
2022-03-30,876,9.3,9.6
2022-03-30,877,9.6,10
2022-03-30,878,2.1,2.3
2022-03-30,879,2.6,2.8
2022-03-30,880,2.6,2.8
2022-03-30,881,3.9,4.1
2022-03-30,882,1,1.2
2022-03-30,883,1.5,1.65
2022-03-30,884,3,3.2
2022-04-01,328,0.62,0.66
2022-04-01,329,0.25,0.29
2022-04-01,331,0.54,0.58
2022-04-01,332,,
2022-04-01,333,3.5,3.55
2022-04-01,335,3.45,3.5
2022-04-01,336,,
2022-04-01,337,,
2022-04-01,340,,
2022-04-01,341,3.4,3.45
2022-04-01,342,3.5,3.55
2022-04-01,344,16.7,16.7
2022-04-01,345,14.9,14.9
2022-04-01,346,13.5,13.5
2022-04-01,347,11.5,11.5
2022-04-01,350,3.7,3.8
2022-04-01,351,3.7,3.8
2022-04-01,352,5.15,5.25
2022-04-01,353,5.75,5.85
2022-04-01,356,2.7,2.8
2022-04-01,357,2.7,2.8
2022-04-01,358,5.55,5.65
2022-04-01,361,6.35,6.45
2022-04-01,362,7.25,7.35
2022-04-01,363,7.3,7.4
2022-04-01,364,3.65,3.75
2022-04-01,365,2.3,2.4
2022-04-01,366,8.45,8.55
2022-04-01,367,4.2,4.3
2022-04-01,368,2.35,2.45
2022-04-01,369,8.45,8.55
2022-04-01,370,4.2,4.3
2022-04-01,371,2.35,2.45
2022-04-01,372,5.7,5.8
2022-04-01,674,1.78,1.8
2022-04-01,675,2.23,2.25
2022-04-01,676,3.7,3.8
2022-04-01,677,2.7,2.8
2022-04-01,678,3.75,3.85
2022-04-01,716,19.2,19.2
2022-04-01,717,17.4,17.4
2022-04-01,718,16.2,16.2
2022-04-01,719,13.2,13.2
2022-04-01,835,5.9,6.1
2022-04-01,836,6.45,6.55
2022-04-04,2,414,415
2022-04-04,3,395,397
2022-04-04,4,388,392
2022-04-04,5,383,385
2022-04-04,6,,
2022-04-04,7,449,450
2022-04-04,8,449,451
2022-04-04,9,,
2022-04-04,10,380,385
2022-04-04,11,,
2022-04-04,12,,
2022-04-04,13,370,372
2022-04-04,14,368,370
2022-04-04,15,370,372
2022-04-04,16,378,380
2022-04-04,17,,
2022-04-04,18,,
2022-04-04,19,357,362
2022-04-04,20,369,372
2022-04-04,21,375,379
2022-04-04,22,,
2022-04-04,23,710,715
2022-04-04,24,699,704
2022-04-04,25,579,581
2022-04-04,26,574,577
2022-04-04,27,690,691
2022-04-04,28,686,688
2022-04-04,29,672,673
2022-04-04,30,251,253
2022-04-04,31,255,257
2022-04-04,32,223,225
2022-04-04,33,257,269
2022-04-04,34,228,230
2022-04-04,35,327,329
2022-04-04,36,298,300
2022-04-04,37,239,240
2022-04-04,38,239,240
2022-04-04,39,522,525
2022-04-04,40,350,351
2022-04-04,41,1595,1600
2022-04-04,42,355,357
2022-04-04,43,355,357
2022-04-04,44,,
2022-04-04,45,,
2022-04-04,46,,
2022-04-04,47,364,365
2022-04-04,48,254,260
2022-04-04,50,780,820
2022-04-04,51,980,1040
2022-04-04,53,1800,1840
2022-04-04,54,2320,2380
2022-04-04,55,560,590
2022-04-04,56,375,385
2022-04-04,58,202,207
2022-04-04,61,,
2022-04-04,62,,
2022-04-04,63,180,185
2022-04-04,64,,
2022-04-04,65,,
2022-04-04,66,,
2022-04-04,67,235,240
2022-04-04,68,,
2022-04-04,69,,
2022-04-04,70,,
2022-04-04,71,120,125
2022-04-04,73,688,690
2022-04-04,74,,
2022-04-04,75,645,650
2022-04-04,76,710,715
2022-04-04,77,665,667
2022-04-04,78,,
2022-04-04,79,,
2022-04-04,80,,
2022-04-04,81,465,480
2022-04-04,82,,
2022-04-04,83,,
2022-04-04,84,,
2022-04-04,85,,
2022-04-04,86,1970,1980
2022-04-04,87,2070,2080
2022-04-04,88,1920,1970
2022-04-04,89,,
2022-04-04,90,,
2022-04-04,91,,
2022-04-04,92,,
2022-04-04,93,,
2022-04-04,94,2440,2460
2022-04-04,95,2290,2310
2022-04-04,96,,
2022-04-04,97,,
2022-04-04,98,,
2022-04-04,100,,
2022-04-04,101,11.1,11.55
2022-04-04,102,,
2022-04-04,103,4.4,4.95
2022-04-04,104,3.45,3.55
2022-04-04,105,3.75,3.95
2022-04-04,106,3.4,3.45
2022-04-04,107,1.85,1.9
2022-04-04,108,433,435
2022-04-04,109,443,445
2022-04-04,110,,
2022-04-04,111,,
2022-04-04,112,,
2022-04-04,113,,
2022-04-04,114,450,455
2022-04-04,115,,
2022-04-04,116,,
2022-04-04,117,740,742
2022-04-04,118,560,562
2022-04-04,119,,
2022-04-04,120,,
2022-04-04,121,790,792
2022-04-04,122,570,572
2022-04-04,123,,
2022-04-04,124,560,562
2022-04-04,125,,
2022-04-04,126,275,285
2022-04-04,127,265,270
2022-04-04,128,245,250
2022-04-04,129,255,265
2022-04-04,130,210,215
2022-04-04,131,2080,2085
2022-04-04,132,1435,1440
2022-04-04,133,1425,1430
2022-04-04,134,1575,1580
2022-04-04,176,11,12
2022-04-04,177,27.5,28.5
2022-04-04,181,5.5,5.6
2022-04-04,182,5.7,5.8
2022-04-04,183,5.75,5.95
2022-04-04,184,6.6,6.7
2022-04-04,185,7.1,7.2
2022-04-04,186,9.2,9.3
2022-04-04,187,510,520
2022-04-04,188,540,550
2022-04-04,189,310,320
2022-04-04,191,,
2022-04-04,192,,
2022-04-04,193,,
2022-04-04,194,,
2022-04-04,195,,
2022-04-04,196,,
2022-04-04,197,,
2022-04-04,198,,
2022-04-04,199,,
2022-04-04,202,,
2022-04-04,203,1.8,2
2022-04-04,204,2.5,3
2022-04-04,205,3,3.5
2022-04-04,206,2,2.5
2022-04-04,207,,
2022-04-04,208,,
2022-04-04,209,0.45,0.55
2022-04-04,210,0.7,0.8
2022-04-04,211,0.6,0.7
2022-04-04,212,0.5,0.55
2022-04-04,213,,
2022-04-04,214,,
2022-04-04,215,,
2022-04-04,216,,
2022-04-04,217,0.3,0.35
2022-04-04,218,,
2022-04-04,219,,
2022-04-04,220,,
2022-04-04,221,,
2022-04-04,222,,
2022-04-04,223,,
2022-04-04,224,,
2022-04-04,225,1.5,1.8
2022-04-04,226,1.5,2
2022-04-04,227,,
2022-04-04,228,0.6,0.7
2022-04-04,229,0.5,0.6
2022-04-04,230,,
2022-04-04,231,,
2022-04-04,232,,
2022-04-04,233,0.35,0.39
2022-04-04,234,0.35,0.38
2022-04-04,235,,
2022-04-04,236,,
2022-04-04,237,,
2022-04-04,238,,
2022-04-04,239,,
2022-04-04,240,,
2022-04-04,241,,
2022-04-04,242,,
2022-04-04,243,,
2022-04-04,244,,
2022-04-04,245,,
2022-04-04,246,0.5,0.6
2022-04-04,247,0.5,0.6
2022-04-04,248,1.3,1.4
2022-04-04,249,1.5,1.6
2022-04-04,250,1.2,1.3
2022-04-04,251,0.7,0.8
2022-04-04,252,2.8,3.1
2022-04-04,253,0.6,0.7
2022-04-04,254,0.5,0.6
2022-04-04,255,1.1,1.3
2022-04-04,256,0.7,0.75
2022-04-04,257,0.7,0.75
2022-04-04,258,1.2,1.4
2022-04-04,259,,
2022-04-04,260,,
2022-04-04,261,0.9,1
2022-04-04,262,1,1.1
2022-04-04,263,1.1,1.3
2022-04-04,264,1.4,1.6
2022-04-04,265,1.7,1.8
2022-04-04,266,,
2022-04-04,267,,
2022-04-04,268,,
2022-04-04,269,,
2022-04-04,270,,
2022-04-04,271,,
2022-04-04,272,,
2022-04-04,273,,
2022-04-04,274,,
2022-04-04,275,,
2022-04-04,276,,
2022-04-04,277,,
2022-04-04,278,,
2022-04-04,279,1,1.2
2022-04-04,280,0.7,0.78
2022-04-04,281,0.6,0.65
2022-04-04,282,0.7,0.8
2022-04-04,283,0.45,0.5
2022-04-04,284,,
2022-04-04,285,,
2022-04-04,286,,
2022-04-04,287,,
2022-04-04,288,,
2022-04-04,289,,
2022-04-04,290,,
2022-04-04,291,,
2022-04-04,292,,
2022-04-04,293,,
2022-04-04,294,,
2022-04-04,295,,
2022-04-04,296,,
2022-04-04,297,1.5,1.8
2022-04-04,298,,
2022-04-04,299,,
2022-04-04,300,1.5,1.8
2022-04-04,301,1.3,1.5
2022-04-04,302,,
2022-04-04,303,1.5,1.8
2022-04-04,304,,
2022-04-04,305,1.4,1.6
2022-04-04,306,1.3,1.5
2022-04-04,307,,
2022-04-04,308,,
2022-04-04,309,,
2022-04-04,310,,
2022-04-04,311,,
2022-04-04,312,,
2022-04-04,313,,
2022-04-04,314,,
2022-04-04,315,,
2022-04-04,316,,
2022-04-04,317,,
2022-04-04,318,,
2022-04-04,319,,
2022-04-04,320,,
2022-04-04,321,,
2022-04-04,322,,
2022-04-04,323,,
2022-04-04,670,,
2022-04-04,671,,
2022-04-04,672,,
2022-04-04,685,4,4.5
2022-04-04,727,,
2022-04-04,731,6.7,6.85
2022-04-04,732,7.95,8.05
2022-04-04,733,7.95,8.25
2022-04-04,734,8.65,8.8
2022-04-04,747,,
2022-04-04,764,0.7,0.8
2022-04-04,802,3450,3550
2022-04-04,803,3430,3530
2022-04-04,838,9.6,10
2022-04-04,839,9.3,9.6
2022-04-04,842,1,1.05
2022-04-04,843,1.1,1.15
2022-04-04,844,1.15,1.2
2022-04-04,845,1.9,2.1
2022-04-04,846,2.5,2.7
2022-04-04,847,,
2022-04-04,848,2.9,3.2
2022-04-04,849,6.5,7.5
2022-04-04,850,1,1.15
2022-04-04,851,0.85,0.9
2022-04-04,852,0.75,0.8
2022-04-04,853,1.15,1.2
2022-04-04,854,0.9,0.95
2022-04-04,855,0.75,0.8
2022-04-04,856,,
2022-04-04,859,3.6,3.8
2022-04-04,860,1.15,1.2
2022-04-04,861,0.75,0.8
2022-04-04,862,5.8,6
2022-04-04,863,0.8,0.85
2022-04-04,865,5.5,5.8
2022-04-04,866,0.8,0.9
2022-04-04,867,5.8,6
2022-04-04,868,,
2022-04-04,869,5.2,5.8
2022-04-04,870,3.2,3.4
2022-04-04,871,3.6,3.9
2022-04-04,872,3.2,3.4
2022-04-04,873,3.6,3.9
2022-04-04,874,9.3,9.6
2022-04-04,875,9.6,10
2022-04-04,876,9.3,9.6
2022-04-04,877,9.6,10
2022-04-04,878,2.1,2.3
2022-04-04,879,2.6,2.8
2022-04-04,880,2.6,2.8
2022-04-04,881,3.9,4.1
2022-04-04,882,1,1.2
2022-04-04,883,1.5,1.65
2022-04-04,884,3,3.2
2022-04-08,328,0.62,0.66
2022-04-08,329,0.1,0.14
2022-04-08,331,0.4,0.44
2022-04-08,332,,
2022-04-08,333,3.5,3.55
2022-04-08,335,3.45,3.5
2022-04-08,336,,
2022-04-08,337,,
2022-04-08,340,,
2022-04-08,341,3.4,3.45
2022-04-08,342,3.5,3.55
2022-04-08,344,16.7,16.7
2022-04-08,345,14.9,14.9
2022-04-08,346,13.5,13.5
2022-04-08,347,11.5,11.5
2022-04-08,350,3.7,3.8
2022-04-08,351,3.7,3.8
2022-04-08,352,5.15,5.25
2022-04-08,353,5.75,5.85
2022-04-08,356,2.7,2.8
2022-04-08,357,2.55,2.65
2022-04-08,358,5.55,5.65
2022-04-08,361,6.35,6.45
2022-04-08,362,7.25,7.35
2022-04-08,363,7.3,7.4
2022-04-08,364,3.65,3.75
2022-04-08,365,2.3,2.4
2022-04-08,366,8.45,8.55
2022-04-08,367,4.2,4.3
2022-04-08,368,2.35,2.45
2022-04-08,369,8.45,8.55
2022-04-08,370,4.2,4.3
2022-04-08,371,2.35,2.45
2022-04-08,372,5.7,5.8
2022-04-08,674,1.78,1.8
2022-04-08,675,2.23,2.25
2022-04-08,676,3.7,3.8
2022-04-08,677,2.55,2.65
2022-04-08,678,3.75,3.85
2022-04-08,716,19.2,19.2
2022-04-08,717,17.4,17.4
2022-04-08,718,16.2,16.2
2022-04-08,719,13.2,13.2
2022-04-08,835,5.9,6.1
2022-04-08,836,6.45,6.55
2022-04-11,2,414,415
2022-04-11,3,390,392
2022-04-11,4,383,387
2022-04-11,5,378,380
2022-04-11,6,,
2022-04-11,7,479,480
2022-04-11,8,509,511
2022-04-11,9,,
2022-04-11,10,375,380
2022-04-11,11,,
2022-04-11,12,,
2022-04-11,13,365,367
2022-04-11,14,361,363
2022-04-11,15,367,369
2022-04-11,16,363,365
2022-04-11,17,,
2022-04-11,18,,
2022-04-11,19,350,355
2022-04-11,20,362,365
2022-04-11,21,368,372
2022-04-11,22,,
2022-04-11,23,690,695
2022-04-11,24,679,684
2022-04-11,25,559,561
2022-04-11,26,554,557
2022-04-11,27,680,681
2022-04-11,28,676,678
2022-04-11,29,662,663
2022-04-11,30,221,223
2022-04-11,31,225,227
2022-04-11,32,193,195
2022-04-11,33,227,239
2022-04-11,34,198,200
2022-04-11,35,297,299
2022-04-11,36,268,270
2022-04-11,37,214,215
2022-04-11,38,214,215
2022-04-11,39,512,515
2022-04-11,40,340,341
2022-04-11,41,1395,1400
2022-04-11,42,348,350
2022-04-11,43,348,350
2022-04-11,44,,
2022-04-11,45,,
2022-04-11,46,,
2022-04-11,47,364,365
2022-04-11,48,254,260
2022-04-11,50,810,850
2022-04-11,51,980,1040
2022-04-11,53,1860,1900
2022-04-11,54,2320,2380
2022-04-11,55,560,590
2022-04-11,56,380,390
2022-04-11,58,207,212
2022-04-11,61,,
2022-04-11,62,,
2022-04-11,63,185,190
2022-04-11,64,,
2022-04-11,65,,
2022-04-11,66,,
2022-04-11,67,235,240
2022-04-11,68,,
2022-04-11,69,,
2022-04-11,70,,
2022-04-11,71,115,120
2022-04-11,73,688,690
2022-04-11,74,,
2022-04-11,75,675,680
2022-04-11,76,720,725
2022-04-11,77,695,697
2022-04-11,78,,
2022-04-11,79,,
2022-04-11,80,,
2022-04-11,81,455,475
2022-04-11,82,,
2022-04-11,83,,
2022-04-11,84,,
2022-04-11,85,,
2022-04-11,86,1970,1980
2022-04-11,87,2050,2060
2022-04-11,88,1900,1950
2022-04-11,89,,
2022-04-11,90,,
2022-04-11,91,,
2022-04-11,92,,
2022-04-11,93,,
2022-04-11,94,2370,2390
2022-04-11,95,2220,2240
2022-04-11,96,,
2022-04-11,97,,
2022-04-11,98,,
2022-04-11,100,,
2022-04-11,101,11.1,11.55
2022-04-11,102,,
2022-04-11,103,4.45,5
2022-04-11,104,3.45,3.55
2022-04-11,105,3.8,4
2022-04-11,106,3.4,3.45
2022-04-11,107,1.9,1.95
2022-04-11,108,428,430
2022-04-11,109,438,440
2022-04-11,110,,
2022-04-11,111,,
2022-04-11,112,,
2022-04-11,113,,
2022-04-11,114,420,425
2022-04-11,115,,
2022-04-11,116,,
2022-04-11,117,750,752
2022-04-11,118,570,572
2022-04-11,119,,
2022-04-11,120,,
2022-04-11,121,800,802
2022-04-11,122,580,582
2022-04-11,123,,
2022-04-11,124,570,572
2022-04-11,125,,
2022-04-11,126,285,295
2022-04-11,127,275,280
2022-04-11,128,255,260
2022-04-11,129,265,275
2022-04-11,130,230,235
2022-04-11,131,2080,2085
2022-04-11,132,1435,1440
2022-04-11,133,1425,1430
2022-04-11,134,1575,1580
2022-04-11,176,11,12
2022-04-11,177,27.5,28.5
2022-04-11,181,5.55,5.65
2022-04-11,182,5.75,5.85
2022-04-11,183,5.85,6.05
2022-04-11,184,6.7,6.8
2022-04-11,185,7.15,7.25
2022-04-11,186,9.2,9.3
2022-04-11,187,515,525
2022-04-11,188,540,550
2022-04-11,189,300,310
2022-04-11,191,,
2022-04-11,192,,
2022-04-11,193,,
2022-04-11,194,,
2022-04-11,195,,
2022-04-11,196,,
2022-04-11,197,,
2022-04-11,198,,
2022-04-11,199,,
2022-04-11,202,,
2022-04-11,203,,
2022-04-11,204,,
2022-04-11,205,,
2022-04-11,206,,
2022-04-11,207,,
2022-04-11,208,,
2022-04-11,209,,
2022-04-11,210,,
2022-04-11,211,,
2022-04-11,212,,
2022-04-11,213,,
2022-04-11,214,,
2022-04-11,215,,
2022-04-11,216,,
2022-04-11,217,,
2022-04-11,218,,
2022-04-11,219,,
2022-04-11,220,,
2022-04-11,221,,
2022-04-11,222,,
2022-04-11,223,,
2022-04-11,224,,
2022-04-11,225,,
2022-04-11,226,,
2022-04-11,227,,
2022-04-11,228,,
2022-04-11,229,,
2022-04-11,230,,
2022-04-11,231,,
2022-04-11,232,,
2022-04-11,233,,
2022-04-11,234,,
2022-04-11,235,,
2022-04-11,236,,
2022-04-11,237,,
2022-04-11,238,,
2022-04-11,239,,
2022-04-11,240,,
2022-04-11,241,,
2022-04-11,242,,
2022-04-11,243,,
2022-04-11,244,,
2022-04-11,245,,
2022-04-11,246,,
2022-04-11,247,,
2022-04-11,248,,
2022-04-11,249,,
2022-04-11,250,,
2022-04-11,251,,
2022-04-11,252,,
2022-04-11,253,,
2022-04-11,254,,
2022-04-11,255,,
2022-04-11,256,,
2022-04-11,257,,
2022-04-11,258,,
2022-04-11,259,,
2022-04-11,260,,
2022-04-11,261,,
2022-04-11,262,,
2022-04-11,263,,
2022-04-11,264,,
2022-04-11,265,,
2022-04-11,266,,
2022-04-11,267,,
2022-04-11,268,,
2022-04-11,269,,
2022-04-11,270,,
2022-04-11,271,,
2022-04-11,272,,
2022-04-11,273,,
2022-04-11,274,,
2022-04-11,275,,
2022-04-11,276,,
2022-04-11,277,,
2022-04-11,278,,
2022-04-11,279,,
2022-04-11,280,,
2022-04-11,281,,
2022-04-11,282,,
2022-04-11,283,,
2022-04-11,284,,
2022-04-11,285,,
2022-04-11,286,,
2022-04-11,287,,
2022-04-11,288,,
2022-04-11,289,,
2022-04-11,290,,
2022-04-11,291,,
2022-04-11,292,,
2022-04-11,293,,
2022-04-11,294,,
2022-04-11,295,,
2022-04-11,296,,
2022-04-11,297,,
2022-04-11,298,,
2022-04-11,299,,
2022-04-11,300,,
2022-04-11,301,,
2022-04-11,302,,
2022-04-11,303,,
2022-04-11,304,,
2022-04-11,305,,
2022-04-11,306,,
2022-04-11,307,,
2022-04-11,308,,
2022-04-11,309,,
2022-04-11,310,,
2022-04-11,311,,
2022-04-11,312,,
2022-04-11,313,,
2022-04-11,314,,
2022-04-11,315,,
2022-04-11,316,,
2022-04-11,317,,
2022-04-11,318,,
2022-04-11,319,,
2022-04-11,320,,
2022-04-11,321,,
2022-04-11,322,,
2022-04-11,323,,
2022-04-11,670,,
2022-04-11,671,,
2022-04-11,672,,
2022-04-11,685,,
2022-04-11,727,,
2022-04-11,731,6.9,7.05
2022-04-11,732,8.15,8.25
2022-04-11,733,8.15,8.45
2022-04-11,734,8.85,9
2022-04-11,747,,
2022-04-11,764,,
2022-04-11,802,3400,3500
2022-04-11,803,3380,3480
2022-04-11,838,9.6,10
2022-04-11,839,9.3,9.6
2022-04-11,842,1,1.05
2022-04-11,843,1.1,1.15
2022-04-11,844,1.15,1.2
2022-04-11,845,1.9,2.1
2022-04-11,846,2.5,2.7
2022-04-11,847,,
2022-04-11,848,2.9,3.2
2022-04-11,849,6.5,7.5
2022-04-11,850,1,1.15
2022-04-11,851,0.85,0.9
2022-04-11,852,0.75,0.8
2022-04-11,853,1.15,1.2
2022-04-11,854,0.9,0.95
2022-04-11,855,0.75,0.8
2022-04-11,856,,
2022-04-11,859,3.6,3.8
2022-04-11,860,1.15,1.2
2022-04-11,861,0.75,0.8
2022-04-11,862,5.8,6
2022-04-11,863,0.8,0.85
2022-04-11,865,5.5,5.8
2022-04-11,866,0.8,0.9
2022-04-11,867,5.8,6
2022-04-11,868,,
2022-04-11,869,5.2,5.8
2022-04-11,870,3.2,3.4
2022-04-11,871,3.6,3.9
2022-04-11,872,3.2,3.4
2022-04-11,873,3.6,3.9
2022-04-11,874,9.3,9.6
2022-04-11,875,9.6,10
2022-04-11,876,9.3,9.6
2022-04-11,877,9.6,10
2022-04-11,878,2.1,2.3
2022-04-11,879,2.6,2.8
2022-04-11,880,2.6,2.8
2022-04-11,881,3.9,4.1
2022-04-11,882,1,1.2
2022-04-11,883,1.5,1.65
2022-04-11,884,3,3.2
2022-04-15,2,414,415
2022-04-15,3,392.5,394.5
2022-04-15,4,385.5,389.5
2022-04-15,5,380.5,382.5
2022-04-15,7,464,465
2022-04-15,8,479,481
2022-04-15,10,377.5,382.5
2022-04-15,13,367.5,369.5
2022-04-15,14,364.5,366.5
2022-04-15,15,368.5,370.5
2022-04-15,16,370.5,372.5
2022-04-15,19,353.5,358.5
2022-04-15,20,365.5,368.5
2022-04-15,21,371.5,375.5
2022-04-15,23,700,705
2022-04-15,24,689,694
2022-04-15,25,569,571
2022-04-15,26,564,567
2022-04-15,27,685,686
2022-04-15,28,681,683
2022-04-15,29,667,668
2022-04-15,30,236,238
2022-04-15,31,240,242
2022-04-15,32,208,210
2022-04-15,33,242,254
2022-04-15,34,213,215
2022-04-15,35,312,314
2022-04-15,36,283,285
2022-04-15,37,226.5,227.5
2022-04-15,38,226.5,227.5
2022-04-15,39,517,520
2022-04-15,40,345,346
2022-04-15,41,1495,1500
2022-04-15,42,351.5,353.5
2022-04-15,43,351.5,353.5
2022-04-15,47,364,365
2022-04-15,48,254,260
2022-04-15,50,795,835
2022-04-15,51,980,1040
2022-04-15,53,1830,1870
2022-04-15,54,2320,2380
2022-04-15,55,560,590
2022-04-15,56,377.5,387.5
2022-04-15,58,204.5,209.5
2022-04-15,63,182.5,187.5
2022-04-15,67,235,240
2022-04-15,71,117.5,122.5
2022-04-15,73,688,690
2022-04-15,75,660,665
2022-04-15,76,715,720
2022-04-15,77,680,682
2022-04-15,81,460,477.5
2022-04-15,86,1970,1980
2022-04-15,87,2060,2070
2022-04-15,88,1910,1960
2022-04-15,94,2405,2425
2022-04-15,95,2255,2275
2022-04-15,101,11.1,11.55
2022-04-15,103,4.43,4.97
2022-04-15,104,3.45,3.55
2022-04-15,105,3.77,3.98
2022-04-15,106,3.4,3.45
2022-04-15,107,1.88,1.92
2022-04-15,108,430.5,432.5
2022-04-15,109,440.5,442.5
2022-04-15,114,435,440
2022-04-15,117,745,747
2022-04-15,118,565,567
2022-04-15,121,795,797
2022-04-15,122,575,577
2022-04-15,124,565,567
2022-04-15,126,280,290
2022-04-15,127,270,275
2022-04-15,128,250,255
2022-04-15,129,260,270
2022-04-15,130,220,225
2022-04-15,131,2080,2085
2022-04-15,132,1435,1440
2022-04-15,133,1425,1430
2022-04-15,134,1575,1580
2022-04-15,176,11,12
2022-04-15,177,27.5,28.5
2022-04-15,181,5.53,5.62
2022-04-15,182,5.72,5.82
2022-04-15,183,5.8,6
2022-04-15,184,6.65,6.75
2022-04-15,185,7.12,7.22
2022-04-15,186,9.2,9.3
2022-04-15,187,512.5,522.5
2022-04-15,188,540,550
2022-04-15,189,305,315
2022-04-15,203,1.8,2
2022-04-15,204,2.5,3
2022-04-15,205,3,3.5
2022-04-15,206,2,2.5
2022-04-15,209,0.45,0.55
2022-04-15,210,0.7,0.8
2022-04-15,211,0.6,0.7
2022-04-15,212,0.5,0.55
2022-04-15,217,0.3,0.35
2022-04-15,225,1.5,1.8
2022-04-15,226,1.5,2
2022-04-15,228,0.6,0.7
2022-04-15,229,0.5,0.6
2022-04-15,233,0.35,0.39
2022-04-15,234,0.35,0.38
2022-04-15,246,0.5,0.6
2022-04-15,247,0.5,0.6
2022-04-15,248,1.3,1.4
2022-04-15,249,1.5,1.6
2022-04-15,250,1.2,1.3
2022-04-15,251,0.7,0.8
2022-04-15,252,2.8,3.1
2022-04-15,253,0.6,0.7
2022-04-15,254,0.5,0.6
2022-04-15,255,1.1,1.3
2022-04-15,256,0.7,0.75
2022-04-15,257,0.7,0.75
2022-04-15,258,1.2,1.4
2022-04-15,261,0.9,1
2022-04-15,262,1,1.1
2022-04-15,263,1.1,1.3
2022-04-15,264,1.4,1.6
2022-04-15,265,1.7,1.8
2022-04-15,279,1,1.2
2022-04-15,280,0.7,0.78
2022-04-15,281,0.6,0.65
2022-04-15,282,0.7,0.8
2022-04-15,283,0.45,0.5
2022-04-15,297,1.5,1.8
2022-04-15,300,1.5,1.8
2022-04-15,301,1.3,1.5
2022-04-15,303,1.5,1.8
2022-04-15,305,1.4,1.6
2022-04-15,306,1.3,1.5
2022-04-15,328,0.62,0.66
2022-04-15,329,0.17,0.21
2022-04-15,331,0.47,0.51
2022-04-15,333,3.5,3.55
2022-04-15,335,3.45,3.5
2022-04-15,341,3.4,3.45
2022-04-15,342,3.5,3.55
2022-04-15,344,16.7,16.7
2022-04-15,345,14.9,14.9
2022-04-15,346,13.5,13.5
2022-04-15,347,11.5,11.5
2022-04-15,350,3.7,3.8
2022-04-15,351,3.7,3.8
2022-04-15,352,5.15,5.25
2022-04-15,353,5.75,5.85
2022-04-15,356,2.7,2.8
2022-04-15,357,2.62,2.72
2022-04-15,358,5.55,5.65
2022-04-15,361,6.35,6.45
2022-04-15,362,7.25,7.35
2022-04-15,363,7.3,7.4
2022-04-15,364,3.65,3.75
2022-04-15,365,2.3,2.4
2022-04-15,366,8.45,8.55
2022-04-15,367,4.2,4.3
2022-04-15,368,2.35,2.45
2022-04-15,369,8.45,8.55
2022-04-15,370,4.2,4.3
2022-04-15,371,2.35,2.45
2022-04-15,372,5.7,5.8
2022-04-15,674,1.78,1.8
2022-04-15,675,2.23,2.25
2022-04-15,676,3.7,3.8
2022-04-15,677,2.62,2.72
2022-04-15,678,3.75,3.85
2022-04-15,685,4,4.5
2022-04-15,716,19.2,19.2
2022-04-15,717,17.4,17.4
2022-04-15,718,16.2,16.2
2022-04-15,719,13.2,13.2
2022-04-15,731,6.8,6.95
