code,name,category_path,unit,first_date,last_date,n_observations,n_quoted
157,- d.o.c. classico (prezzo E/litro),VINI DELLA PROVINCIA DI VERONA  * Prezzi per prodotto integro * > PRODUZIONE 2015 > SOAVE (quotazione base 1 grado/100 litri),EUR/L,2016-01-11,2016-11-07,42,35
158,"- d.o.c.g. classico superiore (gr. 12,5/13)",VINI DELLA PROVINCIA DI VERONA  * Prezzi per prodotto integro * > PRODUZIONE 2015 > SOAVE (quotazione base 1 grado/100 litri),EUR/grado-hL,2016-01-11,2016-11-07,39,0
159,- d.o.c.,VINI DELLA PROVINCIA DI VERONA  * Prezzi per prodotto integro * > PRODUZIONE 2015 > CUSTOZA (quotazione base per litro),EUR/L,2016-01-11,2016-10-10,39,35
160,- d.o.c. rosso,VINI DELLA PROVINCIA DI VERONA  * Prezzi per prodotto integro * > PRODUZIONE 2015 > VALDADIGE (quotazione base per litro),EUR/L,2016-01-11,2016-10-10,39,24
161,- d.o.c. bianco,VINI DELLA PROVINCIA DI VERONA  * Prezzi per prodotto integro * > PRODUZIONE 2015 > VALDADIGE (quotazione base per litro),EUR/L,2016-01-11,2016-10-10,37,4
162,- pinot grigio,VINI DELLA PROVINCIA DI VERONA  * Prezzi per prodotto integro * > PRODUZIONE 2015 > VALDADIGE (quotazione base per litro),EUR/L,2016-01-11,2016-10-10,39,23
163,- d.o.c.,VINI DELLA PROVINCIA DI VERONA  * Prezzi per prodotto integro * > PRODUZIONE 2015 > LUGANA (quotazione base per litro),EUR/L,2016-01-11,2016-11-07,42,28
164,- rosso veronese gr. 10/12,VINI DELLA PROVINCIA DI VERONA  * Prezzi per prodotto integro * > PRODUZIONE 2015 > VINI I.G.T. Verona (quotazione base per 1 grado/100 litri),EUR/grado-hL,2016-01-11,2017-01-23,42,31
165,"- rosso veronese gr. 13,5/14 (prezzo E/litro)",VINI DELLA PROVINCIA DI VERONA  * Prezzi per prodotto integro * > PRODUZIONE 2015 > VINI I.G.T. Verona (quotazione base per 1 grado/100 litri),EUR/L,2016-01-11,2017-11-27,84,68
166,- bianco veronese gr. 10/13,VINI DELLA PROVINCIA DI VERONA  * Prezzi per prodotto integro * > PRODUZIONE 2015 > VINI I.G.T. Verona (quotazione base per 1 grado/100 litri),EUR/grado-hL,2016-01-11,2017-01-23,43,35
167,- bianco veronese gr. 12/13 (prezzo E/litro),VINI DELLA PROVINCIA DI VERONA  * Prezzi per prodotto integro * > PRODUZIONE 2015 > VINI I.G.T. Verona (quotazione base per 1 grado/100 litri),EUR/L,2016-01-11,2016-01-11,1,0
168,- chardonnay (gr. 12 prezzo E/litro),VINI DELLA PROVINCIA DI VERONA  * Prezzi per prodotto integro * > PRODUZIONE 2015 > VINI I.G.T. Verona (quotazione base per 1 grado/100 litri),EUR/L,2016-01-11,2017-01-23,43,35
169,- durello,VINI DELLA PROVINCIA DI VERONA  * Prezzi per prodotto integro * > PRODUZIONE 2015 > VINI I.G.T. Verona (quotazione base per 1 grado/100 litri),EUR/grado-hL,2016-01-11,2017-01-23,43,35
170,- garganega,VINI DELLA PROVINCIA DI VERONA  * Prezzi per prodotto integro * > PRODUZIONE 2015 > VINI I.G.T. Verona (quotazione base per 1 grado/100 litri),EUR/grado-hL,2016-01-11,2017-01-23,43,38
171,- merlot,VINI DELLA PROVINCIA DI VERONA  * Prezzi per prodotto integro * > PRODUZIONE 2015 > VINI I.G.T. Verona (quotazione base per 1 grado/100 litri),EUR/grado-hL,2016-01-11,2017-01-23,43,35
172,- pinot bianco (gr. 12 prezzo E/litro),VINI DELLA PROVINCIA DI VERONA  * Prezzi per prodotto integro * > PRODUZIONE 2015 > VINI I.G.T. Verona (quotazione base per 1 grado/100 litri),EUR/L,2016-01-11,2017-01-23,41,4
173,- pinot grigio veneto - base 12 (prezzo E/litro),VINI DELLA PROVINCIA DI VERONA  * Prezzi per prodotto integro * > PRODUZIONE 2015 > VINI I.G.T. Verona (quotazione base per 1 grado/100 litri),EUR/L,2016-01-11,2016-10-17,40,35
174,- rosso,VINI DELLA PROVINCIA DI VERONA  * Prezzi per prodotto integro * > PRODUZIONE 2015 > VINO DA TAVOLA (quotazione base per 1 grado/100 litri),EUR/grado-hL,2016-01-11,2016-11-07,39,0
175,- bianco,VINI DELLA PROVINCIA DI VERONA  * Prezzi per prodotto integro * > PRODUZIONE 2015 > VINO DA TAVOLA (quotazione base per 1 grado/100 litri),EUR/grado-hL,2016-01-11,2016-11-07,42,35
176,per uso zootecnico,PRODOTTI CASEARI (prezzo base per Kg.) > SIERO DI LATTE (prezzo base per Tonnellata),EUR/t,2016-01-11,2026-08-31,671,668
177,per uso industriale raffreddato,PRODOTTI CASEARI (prezzo base per Kg.) > SIERO DI LATTE (prezzo base per Tonnellata),EUR/t,2016-01-11,2026-08-31,671,668
178,Stagionatura minimo 15 mesi,Lattiero/Caseari > PRODOTTI CASEARI (prezzo base per Kg.) > FORMAGGI > Grana Padano,EUR/kg,2016-01-11,2017-12-30,100,100
179,Stagionatura minimo 12 mesi,Lattiero/Caseari > PRODOTTI CASEARI (prezzo base per Kg.) > FORMAGGI > Grana Padano,EUR/kg,2016-01-11,2017-12-30,100,100
180,Stagionatura minimo 10 mesi,Lattiero/Caseari > PRODOTTI CASEARI (prezzo base per Kg.) > FORMAGGI > Grana Padano,EUR/kg,2016-01-11,2017-12-30,100,100
181,Merce fresca,PRODOTTI CASEARI (prezzo base per Kg.) > FORMAGGI > Provolone Valpadana,EUR/kg,2016-01-11,2026-08-31,671,668
182,Stagionatura oltre 3 mesi,PRODOTTI CASEARI (prezzo base per Kg.) > FORMAGGI > Provolone Valpadana,EUR/kg,2016-01-11,2026-08-31,671,668
183,A latte intero,PRODOTTI CASEARI (prezzo base per Kg.) > FORMAGGI > Monte veronese d.o.p.,EUR/kg,2016-01-11,2026-08-31,671,668
184,D'allevo fresco,PRODOTTI CASEARI (prezzo base per Kg.) > FORMAGGI > Monte veronese d.o.p.,EUR/kg,2016-01-11,2026-08-31,671,668
185,Mezzano,PRODOTTI CASEARI (prezzo base per Kg.) > FORMAGGI > Monte veronese d.o.p.,EUR/kg,2016-01-11,2026-08-31,671,668
186,Vecchio,PRODOTTI CASEARI (prezzo base per Kg.) > FORMAGGI > Monte veronese d.o.p.,EUR/kg,2016-01-11,2026-08-31,671,668
187,Latte Spot Nazionale crudo,LATTE SPOT (prezzo base per tonnellata) > in cisterna - franco arrivo,EUR/t,2016-01-11,2026-08-31,671,668
188,Latte Estero di provenienza Germania - Austria,LATTE SPOT (prezzo base per tonnellata) > in cisterna - franco arrivo,EUR/t,2016-01-11,2026-08-31,671,668
189,"Latte Magro Pastorizzato tipo 0,03 M.G.",LATTE SPOT (prezzo base per tonnellata) > in cisterna - franco arrivo,EUR/t,2016-01-11,2026-08-31,671,668
190,Panna di centrifuga 40% M.G.,LATTE SPOT (prezzo base per tonnellata) > in cisterna - franco arrivo,EUR/t,2016-01-11,2020-01-20,239,238
191,Lattonzoli da Kg. 15,SUINI (prezzo base per Kg.) > Da allevamento - RILEVAZIONE SOSPESA DAL 04/06/2018 EX ART. 7 DECR. INTERMINISTERIALE N. 72 DEL 31/03/2017 (CUN suinetti),EUR/kg,2016-01-11,2026-08-31,508,128
192,Lattonzoli da Kg. 25,SUINI (prezzo base per Kg.) > Da allevamento - RILEVAZIONE SOSPESA DAL 04/06/2018 EX ART. 7 DECR. INTERMINISTERIALE N. 72 DEL 31/03/2017 (CUN suinetti),EUR/kg,2016-01-11,2026-08-31,508,128
193,Magroncelli da Kg. 30,SUINI (prezzo base per Kg.) > Da allevamento - RILEVAZIONE SOSPESA DAL 04/06/2018 EX ART. 7 DECR. INTERMINISTERIALE N. 72 DEL 31/03/2017 (CUN suinetti),EUR/kg,2016-01-11,2026-08-31,508,128
194,Magroni da Kg. 40,SUINI (prezzo base per Kg.) > Da allevamento - RILEVAZIONE SOSPESA DAL 04/06/2018 EX ART. 7 DECR. INTERMINISTERIALE N. 72 DEL 31/03/2017 (CUN suinetti),EUR/kg,2016-01-11,2026-08-31,508,128
195,Magroni da Kg. 50,SUINI (prezzo base per Kg.) > Da allevamento - RILEVAZIONE SOSPESA DAL 04/06/2018 EX ART. 7 DECR. INTERMINISTERIALE N. 72 DEL 31/03/2017 (CUN suinetti),EUR/kg,2016-01-11,2026-08-31,508,128
196,Magroni da Kg. 65,SUINI (prezzo base per Kg.) > Da allevamento - RILEVAZIONE SOSPESA DAL 04/06/2018 EX ART. 7 DECR. INTERMINISTERIALE N. 72 DEL 31/03/2017 (CUN suinetti),EUR/kg,2016-01-11,2026-08-31,508,128
197,da Kg. 146 a 160,SUINI (prezzo base per Kg.) > Grassi da macello - RILEVAZIONE SOSPESA DAL 04/06/2018 EX ART. 7 DECR. INTERMINISTERIALE N. 72 DEL 31/03/2017 (CUN suini),EUR/kg,2016-01-11,2026-08-31,508,128
198,da Kg. 161 a 180,SUINI (prezzo base per Kg.) > Grassi da macello - RILEVAZIONE SOSPESA DAL 04/06/2018 EX ART. 7 DECR. INTERMINISTERIALE N. 72 DEL 31/03/2017 (CUN suini),EUR/kg,2016-01-11,2026-08-31,508,128
199,oltre Kg. 180,SUINI (prezzo base per Kg.) > Grassi da macello - RILEVAZIONE SOSPESA DAL 04/06/2018 EX ART. 7 DECR. INTERMINISTERIALE N. 72 DEL 31/03/2017 (CUN suini),EUR/kg,2016-01-11,2026-08-31,508,128
200,"Prosciutto Veneto Berico Euganeo con osso, del peso di kg. 8,5/10, stagionatura minima 16 mesi","PROSCIUTTO VENETO DOP - Prezzi comunicati dal Consorzio per la tutela del Prosciutto Veneto Berico Euganeo > I prezzi si intendono da produttore a dettagliante, franco destino, iva esclusa",EUR/kg,2016-01-11,2016-01-11,1,0
201,"Prosciutto Veneto Berico Euganeo disossato del peso di kg. 6/8, stagionatura minima 16 mesi","PROSCIUTTO VENETO DOP - Prezzi comunicati dal Consorzio per la tutela del Prosciutto Veneto Berico Euganeo > I prezzi si intendono da produttore a dettagliante, franco destino, iva esclusa",EUR/kg,2016-01-11,2016-01-11,1,0
202,rossi,PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > AGLIO,EUR/kg,2016-01-11,2022-07-25,304,0
203,secco cat. I cal.45 e oltre Veneto,Ortofrutta > PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > AGLIO,EUR/kg,2016-01-11,2022-07-30,320,53
204,bianchi cat. I diam. mm. 12 - 16,PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > ASPARAGI,EUR/kg,2016-01-11,2022-07-25,327,84
205,bianchi cat. I diam. mm. 16 - 22,PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > ASPARAGI,EUR/kg,2016-01-11,2022-07-25,327,93
206,verdi cat. I diam. 8 mm e oltre,PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > ASPARAGI,EUR/kg,2016-01-11,2022-07-25,316,34
207,da costa,Ortofrutta > PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > BIETOLE,EUR/kg,2016-01-11,2022-07-30,323,61
208,catalogna,Ortofrutta > PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > CATALOGNA,EUR/kg,2016-01-11,2022-07-30,318,44
209,coronati,Ortofrutta > PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > CAVOLFIORI,EUR/kg,2016-01-11,2022-07-30,361,219
210,broccoli,PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > CAVOLI,EUR/kg,2016-01-11,2022-07-25,342,124
211,cappucci,Ortofrutta > PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > CAVOLI,EUR/kg,2016-01-11,2022-07-30,395,364
212,verze,Ortofrutta > PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > CAVOLI,EUR/kg,2016-01-11,2022-07-30,375,255
213,cetrioli,Ortofrutta > PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > CETRIOLI,EUR/kg,2016-01-11,2022-07-30,360,237
214,bianche Verona,PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > CIPOLLE,EUR/kg,2016-01-11,2022-07-25,304,0
215,dorate,PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > CIPOLLE,EUR/kg,2016-01-11,2022-07-25,304,0
216,cipollotti mazzi,PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > CIPOLLE,EUR/kg,2016-01-11,2022-07-25,304,0
217,erbe aromatiche e basilico al mazzetto,Ortofrutta > PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > ERBE AROMATICHE/BASILICO,EUR/kg,2016-01-11,2022-07-30,326,73
218,prezzemolo liscio,PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > ERBE AROMATICHE/BASILICO,EUR/kg,2016-01-11,2022-07-25,304,0
219,da sgranare tipo Borlotti,Ortofrutta > PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > FAGIOLI,EUR/kg,2016-01-11,2022-07-30,318,48
220,boby (raccolti a macchina),Ortofrutta > PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > FAGIOLINI,EUR/kg,2016-01-11,2022-07-30,337,150
221,boby (raccolti a mano),Ortofrutta > PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > FAGIOLINI,EUR/kg,2016-01-11,2022-07-30,354,211
222,cornetti,PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > FAGIOLINI,EUR/kg,2016-01-11,2022-07-25,314,45
223,mangiatutto (piattoni),PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > FAGIOLINI,EUR/kg,2016-01-11,2022-07-25,314,37
224,storta o anellini,PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > FAGIOLINI,EUR/kg,2016-01-11,2022-07-25,327,101
225,prataiolo,Ortofrutta > PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > FUNGHI COLTIVATI,EUR/kg,2016-01-11,2022-07-30,404,400
226,pleurotus,Ortofrutta > PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > FUNGHI COLTIVATI,EUR/kg,2016-01-11,2022-07-30,334,134
227,pioppino,PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > FUNGHI COLTIVATI,EUR/kg,2016-01-11,2022-07-25,304,0
228,cappuccia,Ortofrutta > PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > LATTUGA,EUR/kg,2016-01-11,2022-07-30,330,86
229,gentile,Ortofrutta > PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > LATTUGA,EUR/kg,2016-01-11,2022-07-30,404,400
230,iceberg,PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > LATTUGA,EUR/kg,2016-01-11,2022-07-25,304,1
231,lunghe,Ortofrutta > PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > MELANZANE,EUR/kg,2016-01-11,2022-07-30,315,37
232,tonde,Ortofrutta > PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > MELANZANE,EUR/kg,2016-01-11,2022-07-30,349,193
233,lunghe,Ortofrutta > PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > PATATE,EUR/kg,2016-01-11,2022-07-30,328,123
234,tonde,Ortofrutta > PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > PATATE,EUR/kg,2016-01-11,2022-07-30,335,109
235,prod. comprensorio Colognese in bins (Agata - Primura),PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > PATATE,EUR/kg,2016-01-11,2022-07-25,304,0
236,gialli,Ortofrutta > PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > PEPERONI,EUR/kg,2016-01-11,2022-07-30,338,151
237,rossi,Ortofrutta > PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > PEPERONI,EUR/kg,2016-01-11,2022-07-30,338,151
238,verdi,Ortofrutta > PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > PEPERONI,EUR/kg,2016-01-11,2022-07-30,344,174
239,tipo lombardo,Ortofrutta > PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > PEPERONI,EUR/kg,2016-01-11,2022-07-30,330,109
240,tipo muchetto,Ortofrutta > PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > PEPERONI,EUR/kg,2016-01-11,2022-07-30,330,109
241,grappolo,Ortofrutta > PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > POMODORI,EUR/kg,2016-01-11,2022-07-30,341,165
242,tondi e costoluti da insalata,Ortofrutta > PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > POMODORI,EUR/kg,2016-01-11,2022-07-30,347,187
243,allungato peretto da insalata,Ortofrutta > PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > POMODORI,EUR/kg,2016-01-11,2022-07-30,347,181
244,quadrato da salsa,Ortofrutta > PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > POMODORI,EUR/kg,2016-01-11,2022-07-30,308,20
245,Cuori di bue,Ortofrutta > PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > POMODORI,EUR/kg,2016-01-11,2022-07-30,348,192
246,porri,Ortofrutta > PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > PORRI,EUR/kg,2016-01-11,2022-07-30,374,249
247,da campo,PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > RADICCHIO,EUR/kg,2016-01-11,2022-07-25,359,208
248,rosso precoce lungo,Ortofrutta > PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > RADICCHIO,EUR/kg,2016-01-11,2022-07-30,349,151
249,rosso semi lungo veneto,PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > RADICCHIO,EUR/kg,2016-01-11,2022-07-25,357,202
250,rosso tondo veneto,Ortofrutta > PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > RADICCHIO,EUR/kg,2016-01-11,2022-07-30,375,268
251,amare Soncino,Ortofrutta > PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > RADICI,EUR/kg,2016-01-11,2022-07-30,334,102
252,in confezioni da 20 mazzetti - il collo,Ortofrutta > PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > RUCOLA,EUR/kg,2016-01-11,2022-07-30,363,247
253,rapa,Ortofrutta > PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > SEDANO,EUR/kg,2016-01-11,2022-07-30,392,334
254,verde,Ortofrutta > PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > SEDANO,EUR/kg,2016-01-11,2022-07-30,322,62
255,con radice,Ortofrutta > PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > SPINACI,EUR/kg,2016-01-11,2022-07-30,359,215
256,zucche del tipo Delica,Ortofrutta > PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > ZUCCHE E ZUCCHINI,EUR/kg,2016-01-11,2022-07-30,362,225
257,zucche altre varietà,Ortofrutta > PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > ZUCCHE E ZUCCHINI,EUR/kg,2016-01-11,2022-07-30,324,71
258,zucchini,Ortofrutta > PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > ZUCCHE E ZUCCHINI,EUR/kg,2016-01-11,2022-07-30,360,235
259,zucchini con fiore,PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > ZUCCHE E ZUCCHINI,EUR/kg,2016-01-11,2022-07-25,304,0
260,fiori di zucchini - a collo (cm. 30 x 40),Ortofrutta > PRODOTTI ORTIVI CONVENZIONALI (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > ZUCCHE E ZUCCHINI,EUR/kg,2016-01-11,2022-07-30,353,193
261,pezzature da 81 a 90 gr.,FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > ACTINIDIA o KIWI,EUR/kg,2016-01-11,2022-07-25,346,144
262,pezzature da 91 a 105 gr.,FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > ACTINIDIA o KIWI,EUR/kg,2016-01-11,2022-07-25,347,167
263,pezzature da 106 a 115 gr.,FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > ACTINIDIA o KIWI,EUR/kg,2016-01-11,2022-07-25,346,164
264,pezzature da 116 a 125 gr.,FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > ACTINIDIA o KIWI,EUR/kg,2016-01-11,2022-07-25,337,138
265,pezzature da 126 a 145 gr.,FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > ACTINIDIA o KIWI,EUR/kg,2016-01-11,2022-07-25,337,138
266,aurora,FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > ALBICOCCHE,EUR/kg,2016-01-11,2022-07-25,315,38
267,harcot,Ortofrutta > FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > ALBICOCCHE,EUR/kg,2016-01-11,2022-07-30,320,54
268,reale di Imola,FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > ALBICOCCHE,EUR/kg,2016-01-11,2022-07-25,304,0
269,sun giant,FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > ALBICOCCHE,EUR/kg,2016-01-11,2022-07-25,314,36
270,comuni locali,FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > CASTAGNE,EUR/kg,2016-01-11,2022-07-25,306,10
271,marroni locali,FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > CASTAGNE,EUR/kg,2016-01-11,2022-07-25,306,11
272,Bigarreau Moreau,FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > CILIEGE > Polpa tenera,EUR/kg,2016-01-11,2022-07-25,314,33
273,duroni,FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > CILIEGE > Polpa dura,EUR/kg,2016-01-11,2022-07-25,318,55
274,more,FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > CILIEGE > Polpa dura,EUR/kg,2016-01-11,2022-07-25,311,30
275,cocomeri e/o angurie,Ortofrutta > FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > COCOMERI,EUR/kg,2016-01-11,2022-07-30,311,21
276,diam. mm. 70 e oltre,FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > DIOSPIRI o KAKI,EUR/kg,2016-01-11,2022-07-25,321,63
277,fragole di Verona 1° m/m 22 e oltre sotto serra,Ortofrutta > FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > FRAGOLE,EUR/kg,2016-01-11,2022-07-30,329,120
278,cotogne,FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > MELE,EUR/kg,2016-01-11,2022-07-25,312,24
279,fuji,Ortofrutta > FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > MELE,EUR/kg,2016-01-11,2022-07-30,362,203
280,golden delicious e sim. (calibro 70 e oltre),Ortofrutta > FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > MELE,EUR/kg,2016-01-11,2022-07-30,355,205
281,granny smith (calibro 70 e oltre),Ortofrutta > FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > MELE,EUR/kg,2016-01-11,2022-07-30,341,146
282,gruppo gala (calibro 65 e oltre),Ortofrutta > FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > MELE,EUR/kg,2016-01-11,2022-07-30,340,140
283,morgenduft (calibro70 e oltre),Ortofrutta > FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > MELE,EUR/kg,2016-01-11,2022-07-30,343,149
284,red delicius (calibro 70 e oltre),FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > MELE,EUR/kg,2016-01-11,2022-07-25,340,128
285,liscio tipo Tamaris jolly,Ortofrutta > FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > MELONI,EUR/kg,2016-01-11,2022-07-30,315,33
286,retati,Ortofrutta > FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > MELONI,EUR/kg,2016-01-11,2022-07-30,336,121
287,calibro C,Ortofrutta > FRUTTA FRESCA CONVENZIONALE (prezzo base per Kg.) - Prezzi comunicati da Veronamercato spa > NETTARINE > A pasta BIANCA,EUR/kg,2016-01-11,2022-07-30,306,5
